id_documento,id_principal,casa,sigla_tipo,numero,ano,data_apresentacao,ementa,cod_tipo_documento,descricao_tipo_documento,ementa_detalhada,keywords,status_proposicao_cod_situacao,status_proposicao_cod_tipo_tramitacao,status_proposicao_data_hora,status_proposicao_descricao_situacao,status_proposicao_descricao_tramitacao,status_proposicao_despacho,status_proposicao_regime,status_proposicao_sequencia,status_proposicao_sigla_orgao,status_proposicao_uri_orgao,status_proposicao_uri_ultimo_relator,status_proposicao_url,uri_documento,uri_autores,uri_prop_posterior,uri_prop_principal,uri_ultimo_relator,url_inteiro_teor,status_proposicao_ambito,uri_orgao_numerador
2242315,2191516,camara,PL,1225,2020,2020-03-30T14:02,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998 e a Lei nº 8.072, de 25 de julho de 1990 para incluir como crime hediondos os crimes ambientais",139,Projeto de Lei,,"Alteração, Lei dos Crimes Ambientais, Lei dos Crimes Hediondos, tipicidade penal, crime hediondo, crime ambiental, poluição, ar, água, empedimento, uso público, praia.",NA,604,2020-10-20T00:00,NA,Publicação de Proposição,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 21/10/20 PÅG 342.,"Prioridade (Art. 151, II, RICD)",14,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242315,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242315/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191516,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1871473,Regimental,NA
2252113,2252113,camara,PDL,206,2020,2020-05-11T17:46,"Susta, nos termos do art. 49, inciso V, da Constituição Federal, os efeitos do parágrafo único do art. 4º do Decreto nº 10.341 de 06 de maio de 2020, que “autoriza o emprego das Forças Armadas na Garantia da Lei e da Ordem e em ações subsidiárias na faixa de fronteira, nas terras indígenas, nas unidades federais de conservação ambiental e em outras áreas federais nos Estados da Amazônia Legal”.",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, dispositivo legal, Decreto, autorização, Forças Armadas, atuação, faixa de fronteira, terras indígenas, Unidade de conservação, Amazônia Legal.",NA,604,2020-11-04T00:00,NA,Publicação de Proposição,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 05/11/20 PÅG 411.,"Ordinária (Art. 151, III, RICD)",16,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252113,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252113/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1892274,Regimental,NA
2252159,2252113,camara,PDL,208,2020,2020-05-12T09:00,"""Susta efeitos do Decreto 10.341, que Autoriza o emprego das Forças Armadas na Garantia da Lei e da Ordem e em ações subsidiárias na faixa de fronteira, nas terras indígenas, nas unidades federais de conservação ambiental e em outras áreas federais nos Estados da Amazônia Legal.""",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, dispositivo legal, Decreto, autorização, Forças Armadas, atuação, faixa de fronteira, terras indígenas, Unidade de conservação, Amazônia Legal.",925,604,2020-11-04T00:00,Tramitando em Conjunto,Publicação de Proposição,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 05/11/20 PÅG 412.,"Ordinária (Art. 151, III, RICD)",15,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252159,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252159/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252113,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1892363,Regimental,NA
2259759,2259759,camara,PLP,208,2020,2020-08-10T11:03,"Altera o art. 2º da Lei Complementar nº 124, de 3 de janeiro de 2007.",140,Projeto de Lei Complementar,,"Alteração, lei complementar, inclusão,  Aragarças (Go), Goiás, Superintendência de Desenvolvimento da Amazônia (Sudam), desenvolvimento regional.",1200,110,2020-08-13T00:00,Aguardando Autorização do Despacho,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1922771,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259759,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259759/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1921183,Protocolar,NA
2259826,2259826,camara,PDL,366,2020,2020-08-11T15:33,"""Susta o Decreto nº 10.451/2020.""",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, decreto, criação, Comitê gestor, Projeto de Cooperação Brasil-Alemanha para Regularização Ambiental de Imóveis Rurais na Amazônia e em Áreas de Transição para o Cerrado, regularização fundiária, imóvel rural, Floresta Amazônica.",1221,110,2020-08-13T00:00,Aguardando Autorização Devolução,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1922835,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259826,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259826/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1921476,Protocolar,NA
2263264,2263264,camara,PL,4697,2020,2020-09-23T10:41,"Torna hediondo o crime de incêndio em mata ou floresta, previsto no art. 41 da Lei nº 9.605, de 12 de fevereiro de 1998 – Lei de Crimes Ambientais.",139,Projeto de Lei,,"Alteração, Lei dos Crimes Hediondos, incêndio florestal, crime ambiental, crime hediondo.",1200,110,2020-09-23T00:00,Aguardando Autorização do Despacho,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263264,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263264/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1931840,Protocolar,NA
2263378,2263378,camara,PDL,408,2020,2020-09-24T09:07,"Susta a Resolução nº 46, de 8 de setembro de 2020, da Agência Nacional de Mineração.",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, Resolução, Agência Nacional de Mineração (ANM), suspensão, prazo processual, setor mineral, prorrogação, vigência, título minerário, calamidade pública, pandemia, coronavírus.",1200,110,2020-11-25T00:00,Aguardando Autorização do Despacho,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1944061,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263378,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263378/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932264,Protocolar,NA
2263379,2263379,camara,PL,4714,2020,2020-09-24T09:11,"Dispõe sobre a obrigatoriedade de 
prévia contratação de seguro de 
responsabilidade civil por queimadas.",139,Projeto de Lei,,"Obrigatoriedade, proprietário rural, contratação, seguro ambiental, área rural, responsabilidade civil, queimada. _Competência, Poder público, monitoramento, controle, queimada, incêndio florestal.",1200,110,2020-09-28T00:00,Aguardando Autorização do Despacho,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932825,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263379,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263379/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932266,Protocolar,NA
2263447,2263447,camara,PL,4734,2020,2020-09-28T12:02,"Altera a Lei n° 8.171, de 17 de janeiro de 1991, que dispõe sobre a política agrícola, para criar o Selo Agro Verde; e aprimora o controle de origem e regularidade ambiental da produção agropecuária.",139,Projeto de Lei,,"Alteração, Lei da Política Agrícola, transparência, procedência, regularidade ambiental, produção, agropecuária. _Criação, Selo Agro Verde, certificação, produtos, procedência, propriedade, preservação ambiental, concessão, regulamento. _Finalidade, sanidade agropecuária, garantia, transparência, procedência, produção, agropecuária, controle, vigilância sanitária animal, vigilância fitossanitária. _Procedimento, controle, procedência, vigilância sanitária animal, vigilância fitossanitária, organização, instância, Sistema Unificado de Controle de Origem e Atenção à Sanidade Agropecuária. _Cadastro, Propriedade rural, posse da terra, Cadastro Ambiental Rural (CAR).",1200,110,2020-09-29T00:00,Aguardando Autorização do Despacho,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263447,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263447/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932741,Protocolar,NA
2263448,2263448,camara,PDL,414,2020,2020-09-28T13:03,"Susta a Resolução CONAMA, do Conselho Nacional do Meio Ambiente, que revoga as Resoluções CONAMA 284/2001, 302/2002 e 303/2002.",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, Resolução, Conselho Nacional do Meio Ambiente (CONAMA), revogação, limite, reservatório artificial, área de preservação permanente (APP), manguezal, restinga, padronização, empreendimento, irrigação, licenciamento ambiental.",1200,203,2020-10-21T00:00,Aguardando Autorização do Despacho,Notificação de Despacho,"Deferido o Requerimento n. 2.522/2020, conforme despacho do seguinte teor: ""Defiro. Publique-se"".",.,9,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263448,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263448/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,Regimental,https://dadosabertos.camara.leg.br/api/v2/orgaos/180
2263452,2263452,camara,PL,4735,2020,2020-09-28T15:37,Estabelece o Cadastro Negativo da Pecuária e dispõe sobre as regras que lhes são aplicáveis.,139,Projeto de Lei,,"Criação, Cadastro Negativo da Pecuária, produtor rural, pecuarista, pessoa física, pessoa jurídica, atividade pecuária, irregularidade ambiental, pendência, Cadastro Ambiental Rural (CAR), desmatamento, queimada, infração administrativa ambiental, crime ambiental.",1200,110,2020-09-29T00:00,Aguardando Autorização do Despacho,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263452,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263452/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932767,Protocolar,NA
2263453,2263453,camara,PDL,415,2020,2020-09-28T16:00,"Susta a Resolução CONAMA, do Conselho Nacional do Meio Ambiente, que revoga as Resoluções CONAMA 284/2001, 302/2002 e 303/2002.",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, Resolução, Conselho Nacional do Meio Ambiente (CONAMA), revogação, limite, reservatório artificial, área de preservação permanente (APP), manguezal, restinga, padronização, empreendimento, irrigação, licenciamento ambiental.",1200,1004,2020-10-07T15:26,Aguardando Autorização do Despacho,Notificação (CeDi) - Legislação Citada,Encaminhado  à CEDI (Legislação Citada),.,8,CEDI,https://dadosabertos.camara.leg.br/api/v2/orgaos/100046,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263453,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263453/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,Protocolar,https://dadosabertos.camara.leg.br/api/v2/orgaos/180
2263461,2263461,camara,PDL,416,2020,2020-09-28T17:51,"Susta os efeitos da Resolução nº 500 do Conselho Nacional do Meio Ambiente – CONAMA, que revoga as Resoluções CONAMA 284/2001, 302/2002 e 303/2002.",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, Resolução, Conselho Nacional do Meio Ambiente (CONAMA), revogação, limite, reservatório artificial, área de preservação permanente (APP), manguezal, restinga, padronização, empreendimento, irrigação, licenciamento ambiental.",1200,203,2020-10-08T00:00,Aguardando Autorização do Despacho,Notificação de Despacho,"Deferido o Requerimento n. 2469/2020, conforme despacho do seguinte teor: ""Defiro. Publique-se.""",.,10,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263461,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263461/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932819,Regimental,https://dadosabertos.camara.leg.br/api/v2/orgaos/180
2263463,2263463,camara,PDL,417,2020,2020-09-28T18:58,"Susta as decisões da Reunião Ordinária n°135 do Conselho Nacional do Meio Ambiente (CONAMA) que revogaram as resoluções nº 264, nº 284, nº 302 e nº 303, que dispõem sobre o licenciamento ambiental para atividades de irrigação e a ocupação de Áreas de Preservação Permanente (APPs) de manguezais e restingas, e institui nova Resolução que permite a incineração de resíduos perigosos.",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, decisão, Reunião ordinária, Conselho Nacional do Meio Ambiente (CONAMA), revogação, limite, reservatório artificial, área de preservação permanente (APP), manguezal, restinga, padronização, empreendimento, irrigação, licenciamento ambiental. _Revogação, diretrizes, autorização, incineração, resíduo perigoso, lixo.",1200,203,2020-10-07T00:00,Aguardando Autorização do Despacho,Notificação de Despacho,"Deferido o Requerimento n. 2.480/2020, conforme despacho do seguinte teor: ""Defiro. Publique-se.""",.,10,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263463,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263463/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932823,Regimental,https://dadosabertos.camara.leg.br/api/v2/orgaos/180
2263471,2263461,camara,REQ,2468,2020,2020-09-29T10:19,Requer a co-autoria do Projeto de Decreto Legislativo n° 416/2020.,147,Requerimento,NA,NA,905,180,2020-10-08T18:04,Aguardando Despacho do Presidente da Câmara dos Deputados,Encaminhamento,Encaminhado à(ao) CCP através da guia de Remessa (GR/MESA) nº 1739/2020.,.,13,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263471,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263471/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932856,Protocolar,NA
2263472,2263461,camara,REQ,2469,2020,2020-09-29T10:20,Requeiro a V. Exa. a coautoria no Projeto de Decreto Legislativo n 416/20,147,Requerimento,NA,NA,905,180,2020-10-08T18:04,Aguardando Despacho do Presidente da Câmara dos Deputados,Encaminhamento,Encaminhado à(ao) CCP através da guia de Remessa (GR/MESA) nº 1739/2020.,.,13,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263472,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263472/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932859,Protocolar,NA
2263490,2263463,camara,REQ,2477,2020,2020-09-29T12:12,"Requeiro a V. Exa, com base no Regimento Interno da Câmara dos Deputados, a coautoria ao PDL listado abaixo, que tem como autores os deputados que compõem a bancada do PSOL nesta casa, sendo eles: David Miranda (PSOL/RJ), Edmilson Rodrigues (PSOL/PA), Fernanda Melchionna (PSOL/RS), Ivan Valente(PSOL/SP), Luiza Erundina (PSOL/SP), Marcelo Freixo (PSOL/RJ), Sâmia Bomfim (PSOL/SP) e Talíria Petrone (PSOL/RJ).",147,Requerimento,NA,NA,905,180,2020-10-07T12:29,Aguardando Despacho do Presidente da Câmara dos Deputados,Encaminhamento,Encaminhado à(ao) CCP através da guia de Remessa (GR/MESA) nº 1732/2020.,.,12,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263490,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263490/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932935,Protocolar,NA
2263496,2263463,camara,REQ,2480,2020,2020-09-29T13:23,"Requeiro a V. Exa, com base no Regimento Interno da Câmara dos Deputados, a coautoria ao PDL listado abaixo, que tem como autores os deputados que compõem a bancada do PSOL nesta casa, sendo eles: David Miranda (PSOL/RJ), Edmilson Rodrigues (PSOL/PA), Fernanda Melchionna (PSOL/RS), Ivan Valente(PSOL/SP), Luiza Erundina (PSOL/SP), Marcelo Freixo (PSOL/RJ), Sâmia Bomfim (PSOL/SP) e Talíria Petrone (PSOL/RJ).",147,Requerimento,NA,NA,905,605,2020-10-07T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Publicação de Despacho,Publicação inicial no DCD do dia 08/10/2020,.,12,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263496,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263496/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932954,Regimental,NA
2263512,2263448,camara,REQ,2481,2020,2020-09-29T13:50,"Requer urgência na apreciação do PDL nº 414/2020, que ""Susta a Resolução CONAMA, do Conselho Nacional do Meio Ambiente, que revoga as Resoluções CONAMA 284/2001, 302/2002 e 303/2002"".",392,Requerimento de Urgência (Art. 155 do RICD),NA,NA,924,500,2020-09-29T17:16,Pronta para Pauta,Recebimento,Recebimento pela COAPP(SGM) -  - David Chaves Simões de Oliveira.,.,5,COAPP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100002,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263512,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263512/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933002,Protocolar,NA
2263598,2263453,camara,REQ,2491,2020,2020-09-30T12:46,"Autoriza coautoria ao Projeto de Decreto Legislativo 415, de 2020.",147,Requerimento,NA,NA,905,180,2020-10-07T15:42,Aguardando Despacho do Presidente da Câmara dos Deputados,Encaminhamento,Encaminhado à(ao) CCP através da guia de Remessa (GR/MESA) nº 1734/2020.,.,13,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263598,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263598/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933377,Protocolar,NA
2263599,2263453,camara,REQ,2492,2020,2020-09-30T12:46,"Excelentíssimo Senhor Presidente, requeiro, nos termos regimentais que sejam adicionados como co-autores ao PDL 415/2020; todos os parlamentares da bancada do PT, que subscrevem este requerimento.",147,Requerimento,NA,NA,905,180,2020-10-07T15:42,Aguardando Despacho do Presidente da Câmara dos Deputados,Encaminhamento,Encaminhado à(ao) CCP através da guia de Remessa (GR/MESA) nº 1734/2020.,.,13,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263599,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263599/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,Protocolar,NA
2263824,2263448,camara,REQ,2522,2020,2020-10-06T11:46,"Requer sejam incluídos como coautores do Projeto de Decreto Legislativo 414/2020, os deputados subscritores deste requerimento.",147,Requerimento,NA,NA,905,180,2020-10-21T19:08,Aguardando Despacho do Presidente da Câmara dos Deputados,Encaminhamento,Encaminhado à(ao) CCP através da guia de Remessa (GR/MESA) nº 1744/2020.,.,13,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263824,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263824/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,Protocolar,NA
2263833,2263833,camara,PL,4826,2020,2020-10-06T13:20,“Estabelece a obrigatoriedade da existência de caixas de retenção de esgoto nos prédios e construções que geram resíduos poluentes”,139,Projeto de Lei,,"Obrigatoriedade, instalação, caixa de retenção de esgoto, indústria, comércio, Resíduo líquido, Resíduo sólido, poluição ambiental.",905,110,2020-10-07T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1935433,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263833,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263833/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934468,Protocolar,NA
2263834,2263834,camara,PL,4827,2020,2020-10-06T13:29,"Acrescenta dispositivos à Lei nº 5.197, de 3 de janeiro de 1967, para dispor sobre o controle de espécies exóticas invasoras.",139,Projeto de Lei,,"Alteração, Lei de Proteção à Fauna (1967), Poder Público, controle, manejo ecológico, espécie exótica invasora, animal de vida livre, prejuízo, agricultura, meio ambiente, saúde pública. _Descaracterização, Caça profissional, Abate de animal, espécie exótica invasora, controle, Sistema Integrado de Manejo de Fauna (SIMAF), Sistema Nacional do Meio Ambiente (SISNAMA).",905,110,2020-10-06T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263834,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263834/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934476,Protocolar,NA
2263835,2263835,camara,PL,4828,2020,2020-10-06T13:29,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para dispor sobre tráfico de fauna e facilitar o controle de espécies exóticas invasoras.",139,Projeto de Lei,,"Alteração, Lei dos Crimes Ambientais, descaracterização, manejo ecológico, espécie exótica invasora, animal de vida livre, Comércio ilegal, Fauna silvestre, crime ambiental.",905,110,2020-10-06T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263835,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263835/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934479,Protocolar,NA
2263836,2263836,camara,PL,4829,2020,2020-10-06T13:32,"Acrescenta dispositivos à Lei nº 5.197, de 3 de janeiro de 1967, para dispor sobre o controle de fauna silvestre.",139,Projeto de Lei,,"Alteração, Lei de Proteção à Fauna (1967), critério, autorização, caça profissional, animal silvestre, controle, desequilíbrio, meio ambiente.",905,110,2020-10-07T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1935277,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263836,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263836/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934482,Protocolar,NA
2264051,2264051,camara,PL,4839,2020,2020-10-06T16:43,Estabelece diretrizes para as políticas públicas de desenvolvimento sustentável dos povos e comunidades tradicionais.,139,Projeto de Lei,,"Diretrizes, Política pública, desenvolvimento sustentável, população, Comunidade tradicional, garantia, Direitos sociais, Direitos culturais.",905,110,2020-10-07T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,6,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1935055,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264051,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264051/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934831,Protocolar,NA
2264144,2264144,camara,PL,4629,2020,2020-10-07T16:27,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa, e o Decreto-Lei nº 917, de 8 de outubro de 1969, que dispõe sobre o emprego da aviação agrícola no País, para incluir o uso da aviação agrícola nas diretrizes e políticas governamentais de combate a incêndios florestais.",139,Projeto de Lei,,"Alteração, Código Florestal (2012), Decreto-lei, plano de contingência, combate, incêndio florestal, queimada, inclusão, diretrizes, utilização, aviação agrícola",1200,110,2020-11-26T00:00,Aguardando Autorização do Despacho,Distribuição,Despacho a Confirmar.,.,8,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1944185,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264144,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264144/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1935338,Protocolar,https://dadosabertos.camara.leg.br/api/v2/orgaos/180
2264293,2264144,camara,REQ,2555,2020,2020-10-13T15:13,"Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei nº 4.629, de 2020.",392,Requerimento de Urgência (Art. 155 do RICD),NA,NA,924,500,2020-10-14T11:35,Pronta para Pauta,Recebimento,Recebimento pela COAPP(SGM) -  - David Chaves Simões de Oliveira.,.,5,COAPP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100002,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264293,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264293/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936012,Protocolar,NA
2264296,2264296,camara,PL,4902,2020,2020-10-13T15:59,Altera a redação do art. 41 da Lei 9.605 de 1988 para aumentar a pena para aqueles que provocarem incêndios florestais.,139,Projeto de Lei,,"Alteração, Lei dos Crimes Ambientais, crime contra a flora, aumento da pena, incêndio florestal.",905,1052,2020-10-14T16:17,Aguardando Despacho do Presidente da Câmara dos Deputados,Substituição de Versão,Substituição de versão do inteiro teor da proposição,.,7,SEPRO,https://dadosabertos.camara.leg.br/api/v2/orgaos/100229,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936193,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264296,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264296/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1936022,Protocolar,NA
