id_leggo,periodo,temperatura_periodo,temperatura_recente
04c04c3ee0b61e9f7a4564025c3f0b85,2020-12-07T00:00:00Z,0,0
04c04c3ee0b61e9f7a4564025c3f0b85,2020-12-14T00:00:00Z,0,0
28a9ff8ecab1eed465c1d2355925ece4,2020-02-03T00:00:00Z,6,6
28a9ff8ecab1eed465c1d2355925ece4,2020-02-10T00:00:00Z,10.07,14.57
28a9ff8ecab1eed465c1d2355925ece4,2020-02-17T00:00:00Z,7,17.93
28a9ff8ecab1eed465c1d2355925ece4,2020-02-24T00:00:00Z,0,13.45
28a9ff8ecab1eed465c1d2355925ece4,2020-03-02T00:00:00Z,0,10.08
28a9ff8ecab1eed465c1d2355925ece4,2020-03-09T00:00:00Z,0,7.56
28a9ff8ecab1eed465c1d2355925ece4,2020-03-16T00:00:00Z,0,5.67
28a9ff8ecab1eed465c1d2355925ece4,2020-03-23T00:00:00Z,0,4.25
28a9ff8ecab1eed465c1d2355925ece4,2020-03-30T00:00:00Z,0,3.19
28a9ff8ecab1eed465c1d2355925ece4,2020-04-06T00:00:00Z,0,2.39
28a9ff8ecab1eed465c1d2355925ece4,2020-04-13T00:00:00Z,0,1.79
28a9ff8ecab1eed465c1d2355925ece4,2020-04-20T00:00:00Z,0,1.35
28a9ff8ecab1eed465c1d2355925ece4,2020-04-27T00:00:00Z,0,1.01
28a9ff8ecab1eed465c1d2355925ece4,2020-05-04T00:00:00Z,0,0.76
28a9ff8ecab1eed465c1d2355925ece4,2020-05-11T00:00:00Z,0,0.57
28a9ff8ecab1eed465c1d2355925ece4,2020-05-18T00:00:00Z,0,0.43
28a9ff8ecab1eed465c1d2355925ece4,2020-05-25T00:00:00Z,0,0.32
28a9ff8ecab1eed465c1d2355925ece4,2020-06-01T00:00:00Z,0,0.24
28a9ff8ecab1eed465c1d2355925ece4,2020-06-08T00:00:00Z,0,0.18
28a9ff8ecab1eed465c1d2355925ece4,2020-06-15T00:00:00Z,0,0.13
28a9ff8ecab1eed465c1d2355925ece4,2020-06-22T00:00:00Z,0,0.1
28a9ff8ecab1eed465c1d2355925ece4,2020-06-29T00:00:00Z,0,0.08
28a9ff8ecab1eed465c1d2355925ece4,2020-07-06T00:00:00Z,0,0.06
28a9ff8ecab1eed465c1d2355925ece4,2020-07-13T00:00:00Z,0,0.04
28a9ff8ecab1eed465c1d2355925ece4,2020-07-20T00:00:00Z,0,0.04
28a9ff8ecab1eed465c1d2355925ece4,2020-07-27T00:00:00Z,0,0.04
28a9ff8ecab1eed465c1d2355925ece4,2020-08-03T00:00:00Z,0,0.03
28a9ff8ecab1eed465c1d2355925ece4,2020-08-10T00:00:00Z,0,0.02
28a9ff8ecab1eed465c1d2355925ece4,2020-08-17T00:00:00Z,0,0.02
28a9ff8ecab1eed465c1d2355925ece4,2020-08-24T00:00:00Z,0,0.01
28a9ff8ecab1eed465c1d2355925ece4,2020-08-31T00:00:00Z,0,0.01
28a9ff8ecab1eed465c1d2355925ece4,2020-09-07T00:00:00Z,0,0.01
28a9ff8ecab1eed465c1d2355925ece4,2020-09-14T00:00:00Z,0,0.01
28a9ff8ecab1eed465c1d2355925ece4,2020-09-21T00:00:00Z,0,0
28a9ff8ecab1eed465c1d2355925ece4,2020-09-28T00:00:00Z,0,0
28a9ff8ecab1eed465c1d2355925ece4,2020-10-05T00:00:00Z,0,0
28a9ff8ecab1eed465c1d2355925ece4,2020-10-12T00:00:00Z,0,0
28a9ff8ecab1eed465c1d2355925ece4,2020-10-19T00:00:00Z,0,0
28a9ff8ecab1eed465c1d2355925ece4,2020-10-26T00:00:00Z,0,0
28a9ff8ecab1eed465c1d2355925ece4,2020-11-02T00:00:00Z,0,0
28a9ff8ecab1eed465c1d2355925ece4,2020-11-09T00:00:00Z,0,0
28a9ff8ecab1eed465c1d2355925ece4,2020-11-16T00:00:00Z,0,0
28a9ff8ecab1eed465c1d2355925ece4,2020-11-23T00:00:00Z,0,0
28a9ff8ecab1eed465c1d2355925ece4,2020-11-30T00:00:00Z,0,0
28a9ff8ecab1eed465c1d2355925ece4,2020-12-07T00:00:00Z,0,0
28a9ff8ecab1eed465c1d2355925ece4,2020-12-14T00:00:00Z,0,0
7e43c009872e194c5b1221e32cc4aa20,2020-02-10T00:00:00Z,6,6
7e43c009872e194c5b1221e32cc4aa20,2020-02-17T00:00:00Z,12,16.5
7e43c009872e194c5b1221e32cc4aa20,2020-02-24T00:00:00Z,0,12.38
7e43c009872e194c5b1221e32cc4aa20,2020-03-02T00:00:00Z,0,9.28
7e43c009872e194c5b1221e32cc4aa20,2020-03-09T00:00:00Z,0,6.96
