id_leggo,id_autor_parlametria,id_ext,casa,id_autor,nome_autor,partido,uf,tipo_autor,casa_autor,tipo_generico,sigla_local,peso_total_documentos,num_documentos,is_important,bancada,tipo_acao
6cc5712941a966b02388832f5fcfd261,1204515,2192260,camara,204515,André Janones,AVANTE,MG,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1,FALSE,governo,Proposição
6cc5712941a966b02388832f5fcfd261,1204518,2192260,camara,204518,Dr. Frederico,PATRIOTA,MG,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1,FALSE,governo,Proposição
6cc5712941a966b02388832f5fcfd261,1204539,2192260,camara,204539,Hercílio Coelho Diniz,MDB,MG,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1,FALSE,governo,Proposição
6cc5712941a966b02388832f5fcfd261,1204547,2192260,camara,204547,Léo Motta,PSL,MG,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1,FALSE,governo,Proposição
1ab02e83a22f3dd9adcf2c2990e54580,174075,2192507,camara,74075,Elcione Barbalho,MDB,PA,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo,Proposição
eebe22cd305ac44bf5ac393df7fc0611,1121948,2193334,camara,121948,Adriano Do Baldy,PP,GO,Deputado,camara,Parecer,CDU,2,2,TRUE,governo,Outros
eebe22cd305ac44bf5ac393df7fc0611,1204524,2193334,camara,204524,Pinheirinho,PP,MG,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo,Proposição
3437d8e58cb12e91bfdf9a68cb410e3a,1204403,2195320,camara,204403,Marlon Santos,PDT,RS,Deputado,camara,Prop. Original / Apensada,CCJC,1,1,TRUE,oposição,Proposição
e90ae19faed22ce91a296620e32cc31d,1178933,2195635,camara,178933,Sergio Souza,MDB,PR,Deputado,camara,Parecer,PLEN,4,4,TRUE,governo,Outros
e90ae19faed22ce91a296620e32cc31d,1146307,2195635,camara,146307,Neri Geller,PP,MT,Deputado,camara,Emenda,CAPADR,1,1,TRUE,governo,Proposição
e90ae19faed22ce91a296620e32cc31d,1146307,2195635,camara,146307,Neri Geller,PP,MT,Deputado,camara,Parecer,CAPADR,1,1,TRUE,governo,Outros
e90ae19faed22ce91a296620e32cc31d,1160665,2195635,camara,160665,Augusto Coutinho,SOLIDARIEDADE,PE,Deputado,camara,Emenda,CREDN,1,1,TRUE,governo,Proposição
e90ae19faed22ce91a296620e32cc31d,1160665,2195635,camara,160665,Augusto Coutinho,SOLIDARIEDADE,PE,Deputado,camara,Parecer,CREDN,1,1,TRUE,governo,Outros
e90ae19faed22ce91a296620e32cc31d,1204439,2195635,camara,204439,Dr. Leonardo,SOLIDARIEDADE,MT,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo,Proposição
e90ae19faed22ce91a296620e32cc31d,1204439,2195635,camara,204439,Dr. Leonardo,SOLIDARIEDADE,MT,Deputado,camara,Requerimento,PLEN,1,1,TRUE,governo,Proposição
988ac26a342b84735dd76f469c3f003e,1204572,2214203,camara,204572,Capitão Alberto Neto,REPUBLICANOS,AM,Deputado,camara,Parecer,PLEN,2,2,TRUE,governo,Outros
988ac26a342b84735dd76f469c3f003e,174356,2214203,camara,74356,Silas Câmara,REPUBLICANOS,AM,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo,Proposição
988ac26a342b84735dd76f469c3f003e,1204360,2214203,camara,204360,Silvia Cristina,PDT,RO,Deputado,camara,Parecer,CAPADR,1,1,TRUE,oposição,Outros
52098ae3b1c88eecc13d3d47b3db9181,1141523,2219094,camara,141523,Raul Henry,MDB,PE,Deputado,camara,Prop. Original / Apensada,CMADS,1,1,TRUE,governo,Proposição
52098ae3b1c88eecc13d3d47b3db9181,1204468,2219094,camara,204468,Joenia Wapichana,REDE,RR,Deputado,camara,Parecer,CMADS,1,1,TRUE,oposição,Outros
74a59c48b1cd5947280dcd1c7fbbafaf,1204566,2224224,camara,204566,Marreca Filho,PATRIOTA,MA,Deputado,camara,Prop. Original / Apensada,CMADS,1,1,TRUE,governo,Proposição
aedcc562e73ec3b768d52bdcaebe11d4,1204530,2224581,camara,204530,Rodrigo Agostinho,PSB,SP,Deputado,camara,Prop. Original / Apensada,CDEICS,0.5,1,TRUE,oposição,Proposição
aedcc562e73ec3b768d52bdcaebe11d4,1204543,2224581,camara,204543,Luiz Flávio Gomes,PSB,SP,Deputado,camara,Prop. Original / Apensada,CDEICS,0.5,1,TRUE,oposição,Proposição
3f99f9f7b32cf7cbd0d05a48a598beb8,1204468,2224664,camara,204468,Joenia Wapichana,REDE,RR,Deputado,camara,Prop. Original / Apensada,CMADS,1,1,TRUE,oposição,Proposição
fd413bbecb633683a6761f80be9181f0,1204573,2226717,camara,204573,Otto Alencar Filho,PSD,BA,Deputado,camara,Prop. Original / Apensada,CMADS,1,1,TRUE,governo,Proposição
233afc93fd30fe6ebf3775a8c5373a53,172442,2227140,camara,72442,Felipe Carreras,PSB,PE,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição,Proposição
233afc93fd30fe6ebf3775a8c5373a53,1141470,2227140,camara,141470,José Guimarães,PT,CE,Deputado,camara,Prop. Original / Apensada,CME,1,1,TRUE,oposição,Proposição
233afc93fd30fe6ebf3775a8c5373a53,1178970,2227140,camara,178970,João Daniel,PT,SE,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição,Proposição
993ef0e756b19e1a5f2364c9703b5a9f,1178986,2227211,camara,178986,Nilto Tatto,PT,SP,Deputado,camara,Prop. Original / Apensada,CINDRA,1,1,TRUE,oposição,Proposição
f2308afbb4f44c3c692f6b3ce2597131,1204572,2227505,camara,204572,Capitão Alberto Neto,REPUBLICANOS,AM,Deputado,camara,Prop. Original / Apensada,CINDRA,1,1,TRUE,governo,Proposição
75f8f0e82ea3cd2bf81a44349b715026,1178908,2228130,camara,178908,Delegado Éder Mauro,PSD,PA,Deputado,camara,Prop. Original / Apensada,CME,1,1,TRUE,governo,Proposição
6da06eadf78db985f2c5ad85041daadd,1204471,2229754,camara,204471,Mara Rocha,PSDB,AC,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo,Proposição
ea2f2a742e6a30b9ef3476eb883cee96,1204495,2231711,camara,204495,Airton Faleiro,PT,PA,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição,Proposição
ab2d10c0a65bdb4b323ac2a4c252d80b,1204500,2231774,camara,204500,Eduardo Costa,PTB,PA,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo,Proposição
370f372b97e8465f1b970cb588b7dec4,1178984,2232027,camara,178984,Miguel Haddad,PSDB,SP,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo,Proposição
1ae708c5fbb1605c0282b043b45ccbec,1204427,2236765,camara,204427,Fernando Rodolfo,PL,PE,Deputado,camara,Requerimento,PLEN,1,1,TRUE,governo,Proposição
a4a3f5be1fb8872820020a9167fe20a1,1141470,2237205,camara,141470,José Guimarães,PT,CE,Deputado,camara,Prop. Original / Apensada,CINDRA,1,1,TRUE,oposição,Proposição
a4a3f5be1fb8872820020a9167fe20a1,1204488,2237205,camara,204488,Célio Studart,PV,CE,Deputado,camara,Prop. Original / Apensada,CINDRA,1,1,TRUE,governo,Proposição
a4a3f5be1fb8872820020a9167fe20a1,1204495,2237205,camara,204495,Airton Faleiro,PT,PA,Deputado,camara,Prop. Original / Apensada,CINDRA,0.5,1,TRUE,oposição,Proposição
a4a3f5be1fb8872820020a9167fe20a1,1204555,2237205,camara,204555,José Ricardo,PT,AM,Deputado,camara,Prop. Original / Apensada,CINDRA,0.5,1,TRUE,oposição,Proposição
69ce86e60371e2a75e38223f04517519,1204495,2237358,camara,204495,Airton Faleiro,PT,PA,Deputado,camara,Prop. Original / Apensada,CINDRA,0.5,1,TRUE,oposição,Proposição
69ce86e60371e2a75e38223f04517519,1204555,2237358,camara,204555,José Ricardo,PT,AM,Deputado,camara,Prop. Original / Apensada,CINDRA,0.5,1,TRUE,oposição,Proposição
aed43c98e5b4db318cf84aac39f115b7,1204499,2237789,camara,204499,Cássio Andrade,PSB,PA,Deputado,camara,Prop. Original / Apensada,CINDRA,1,1,TRUE,oposição,Proposição
ca11450eb2f242734de96fc04388dac1,1141470,2237825,camara,141470,José Guimarães,PT,CE,Deputado,camara,Prop. Original / Apensada,CINDRA,1,1,TRUE,oposição,Proposição
74ae4e0c9883afea658c2bd830f7fb04,1204572,2238590,camara,204572,Capitão Alberto Neto,REPUBLICANOS,AM,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,governo,Proposição
c3d2c81ea769ce4bdb8486ede6fdb663,1160511,2252113,camara,160511,Alessandro Molon,PSB,RJ,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição,Proposição
c3d2c81ea769ce4bdb8486ede6fdb663,1204534,2252113,camara,204534,Tabata Amaral,PDT,SP,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição,Proposição
