GW x geral,Pos/Neg/Neutro para o ambientalismo,id,sigla_tipo,numero,ano,ementa,votada_plenario,cod_tipo,casa,tema,autor,link
Não GW,Positivo,2221943,PL,5237,2019,"Altera o § 3º, do art. 25, da Lei nº 9.605, de 12 de fevereiro de 1998, para dispor sobre a destinação de produto perecível ou madeira apreendidos em caso de infração administrativa ou crime ambiental.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Zé Vitor,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2221943
Não GW,Negativo,2222006,PL,5246,2019,"Altera a Lei nº 9.938, de 31 de agosto de 1981, para dispor sobre o licenciamento ambiental de lavras garimpeiras de pequeno porte.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Delegado Éder Mauro,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2222006
Não GW,Positivo,2222076,PL,5892,2019,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940, para dispor sobre a omissão de socorro a animais atropelados.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Edna Henrique,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2222076
GW,Positivo,2222507,PL,5280,2019,Dispõe sobre a criação ou instituição e implantação de brigadas municipais ambientais e dá outras providências,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Paulo Ramos,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2222507
Não GW,Positivo,2222555,PL,5284,2019,"Altera a Lei nº 11.947, de 16 de julho de 2009.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Bira do Pindaré,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2222555
Não GW,Positivo,2222610,PL,5291,2019,Institui o Prêmio Brasil Agroambiental e dá outras providências.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Zé Vitor,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2222610
Não GW,Positivo,2222715,PL,5306,2019,"Dispõe sobre a responsabilidade técnica em estabelecimentos que industrializem, fabriquem, comercializem ou armazenem produtos de uso veterinário e dá outras providências.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Domingos Sávio,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2222715
Não GW,Negativo,2222808,PL,5321,2019,Institui o Dia Nacional da Carcinicultura.,0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Eduardo Bismarck,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2222808
Não GW,Negativo,2223702,PL,5359,2019,"Altera a redação do inciso II do art. 1º da Lei nº 10.925, de 23 de julho de 2004, que ""Reduz as alíquotas do PIS/PASEP e da COFINS incidentes na importação e na comercialização do mercado interno de fertilizantes e defensivos agropecuários e dá outras providências"".",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Vilson da Fetaemg,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2223702
Não GW,Neutro,2224125,PDL,655,2019,"Susta os efeitos do Decreto nº 10.045, de 04 de outubro de 2019, que ""Dispõe sobre a qualificação da Companhia de Entrepostos e Armazéns Gerais de São Paulo - Ceagesp no âmbito do Programa de Parcerias de Investimentos da Presidência da República e sobre a sua inclusão no Programa Nacional de Desestatização.""",0,557,camara,"Agricultura, Pecuária, Pesca e Extrativismo",José Guimarães,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2224125
Não GW,Positivo,2224136,PL,5391,2019,"Altera a Lei no 9.605, de 12 de fevereiro de 1998, Lei dos Crimes Ambientais, para estabelecer, aos condenados pelo art. 32, a pena restritiva de direito de prestação de serviços voltada ao bem-estar dos animas",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Alê Silva,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2224136
Não GW,Positivo,2224224,PL,5399,2019,Dispõe sobre a criação de novas unidades de conservação marinhas até 2030.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Marreca Filho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2224224
Não GW,Positivo,2224227,PL,5401,2019,Altera a representatividade das sociedades protetoras de animais nas Comissões de Ética no Uso de Animais (CEUA).,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Fred Costa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2224227
Não GW,Positivo,2224264,PL,5406,2019,Dispõe sobre as responsabilidades dos grandes geradores de resíduos sólidos na gestão desses resíduos,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Vavá Martins,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2224264
Não GW,Positivo,2224505,PL,5435,2019,"Altera a Lei nº 7.827, de 27 de setembro de 1989, que ""Regulamenta o art. 159, inciso I, alínea c, da Constituição Federal, institui o Fundo Constitucional de Financiamento do Norte - FNO, o Fundo Constitucional de Financiamento do Nordeste - FNE e o Fundo Constitucional de Financiamento do CentroOeste - FCO, e dá outras providências"".",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Lucio Mosquini,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2224505
Não GW,Positivo,2224508,PL,5436,2019,"Veda, em todo território nacional, a proibição ao fornecimento de alimentação a animais abandonados.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2224508
Não GW,Positivo,2224581,PL,5442,2019,Regulamenta os programas de conformidade ambiental e dá outras disposições.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Luiz Flávio Gomes; Rodrigo Agostinho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2224581
Não GW,Positivo,2224656,PL,5465,2019,"Altera a Lei nº 7.802, de 11 de julho de 1989, para dispor sobre a rastreabilidade dos resíduos de agrotóxicos ao longo da cadeia produtiva de vegetais frescos destinados à alimentação humana.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Eduardo Costa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2224656
GW,Positivo,2224664,PL,5467,2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, e a Lei nº 6.001, de 19 de dezembro de 1973, para reverter em benefício dos povos indígenas os valores arrecadados em pagamento de multas por infração ambiental cometida em terras indígenas.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Joenia Wapichana,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2224664
Não GW,Positivo,2224719,PL,5471,2019,Obriga os fabricantes de pilhas e baterias a recolherem e descartarem esses produtos de forma adequada.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Severino Pessoa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2224719
Não GW,Positivo,2224720,PL,5472,2019,"Insere qualificadoras no crime de maus-tratos contra os animais, quando deles resultar intenso sofrimento ou a sua morte",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Severino Pessoa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2224720
Não GW,Positivo,2225118,PDL,658,2019,"Susta os efeitos do Decreto nº 10.052, de 09 de outubro de 2019, que não inclui de maneira ilegal e antidemocrática a agricultura familiar na Comissão Brasileira de Agricultura de Precisão e Digital.",0,557,camara,"Agricultura, Pecuária, Pesca e Extrativismo",José Guimarães,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2225118
Não GW,Positivo,2225331,PL,5525,2019,Dispõe sobre a concessão de bolsas de estudos para filhos de agricultores familiares vinculados ao Programa Nacional de Educação na Reforma Agrária - PRONERA  e dá outras providências.,0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Frei Anastacio Ribeiro,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2225331
Não GW,Neutro,2225700,PL,5555,2019,"Altera a Lei nº 8.171, de 17 de janeiro de 1991 para acrescentar pressupostos de política agrícola e proteção do tomador de crédito rural.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Luiz Nishimori,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2225700
Não GW,Neutro,2225749,PL,5568,2019,"Declara o ""Tabaco Mata Fina"" Patrimônio Cultural do Brasil.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Alceu Moreira,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2225749
Não GW,Positivo,2225817,PL,5574,2019,"Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para incluir representante do Ministério da Agricultura, Pecuária e Abastecimento na composição do Conselho Nacional de Trânsito - Contran.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Arnaldo Jardim,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2225817
Não GW,Positivo,2225894,PL,5577,2019,"Acrescenta o art. 8º-A a Lei nº 11.959, de 29 de junho de 2009, para dispor sobre a preservação dos direitos culturais das comunidades ribeirinhas.",0,139,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Emanuel Pinheiro Neto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2225894
Não GW,Positivo,2226027,PL,5583,2019,Dispõe sobre o Sistema Nacional de Controle de Pesticidas.,0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Zé Silva,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2226027
Não GW,Positivo,2226165,PL,5589,2019,"Altera a Lei nº 9.795, de 27 de abril de 1999, para instituir a obrigatoriedade de disciplina sobre educação ambiental no currículo escolar.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Capitão Alberto Neto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2226165
Não GW,Positivo,2226262,PL,5607,2019,"Altera a Lei nº 7.827, de 27 de setembro de 1989, para destinar recursos do FNO para a pesquisa e desenvolvimento das atividades produtivas que utilizem os recursos da biodiversidade amazônica, bem como para o adensamento produtivo da pecuária regional.",0,139,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Camilo Capiberibe,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2226262
Não GW,Positivo,2226382,PL,5620,2019,"Altera a Lei Nº 7.802, de 11 de julho de 1989, para proibir a pulverização aérea de agrotóxicos em todo território brasileiro.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Luizianne Lins,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2226382
Não GW,Positivo,2226591,PL,5626,2019,"Altera a Lei nº 10.779, de 25 de novembro de 2003 para permitir a concessão de seguro-desemprego ao pescador artesanal na hipótese de dano ambiental.",0,139,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Alice Portugal; Daniel Almeida; Jandira Feghali; Márcio Jerry; Orlando Silva; Perpétua Almeida; Professora Marcivania; Renildo Calheiros,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2226591
Não GW,Neutro,2226698,PL,5630,2019,Estabelece as diretrizes e os objetivos da política de segurança pública rural.,0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Fabiano Tolentino,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2226698
Não GW,Neutro,2226709,PL,5633,2019,"Altera a Lei nº 569, de 21 de dezembro de 1948, para alterar os valores referentes à indenização devida pelo sacrifício de animais.",0,139,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Marreca Filho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2226709
Não GW,Positivo,2226717,PL,5634,2019,Dispõe sobre o plantio de espécies nativas para a recuperação ou restauração de áreas ecologicamente sensíveis na propriedade rural.,0,139,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Otto Alencar Filho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2226717
Não GW,Positivo,2227076,PL,5689,2019,"Define como período de defeso da atividade pesqueira o período da proibição da atividade na região Nordeste do Brasil em razão do vazamento de óleo derivado do petróleo naquela faixa do litoral do país, e dá outras providências.",0,139,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Afonso Florence; Gleisi Hoffmann; Paulo Pimenta,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2227076
Não GW,Positivo,2227140,PL,5692,2019,"Altera a Lei nº 9.966, de 2000, que ""dispõe sobre a prevenção, o controle e a fiscalização da poluição causada por lançamento de óleo e outras substâncias nocivas ou perigosas em águas sob jurisdição nacional e dá outras providências"", para dispor sobre o Plano Nacional de Contingência (PNC).",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,José Guimarães,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2227140
Não GW,Positivo,2227181,PL,5696,2019,"Inclui parágrafo único ao Art. 18 da Lei no 8.929, de 22 de agosto de 1994, que institui a Cédula de Produto Rural, e das outras providências",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Cleber Verde,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2227181
Não GW,Positivo,2227182,PL,5697,2019,"Dispõe sobre incentivo para desenvolver PPP''s Programa de Parceria Público-Privada para zerar o déficit de lixão a céu aberto, ou seja, aterro sanitário com o aproveitamento do próprio lixo para geração de energia elétrica a partir de resíduos sólidos em aterros sanitários e dá outras providências.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Cleber Verde,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2227182
Não GW,Positivo,2227211,PL,5702,2019,Dispõe sobre o estabelecimento do Fundo Amazônia.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Nilto Tatto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2227211
Não GW,Positivo,2227268,PL,5710,2019,"Determina a obrigatoriedade de elaboração de Planos de Neutralização de Carbono, visando a redução e compensação das emissões de gases de efeito estufa gerados pelas atividades da Administração Pública Direta e Indireta.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Cássio Andrade,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2227268
GW,Positivo,2227363,PL,5722,2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998 (Lei de Crimes Ambientais), para dispor sobre plano de contingenciamento e responsabilização da União",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Felipe Carreras,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2227363
GW,Negativo,2227371,PL,5724,2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para dispor sobre destruição, ou queima de instrumentos, petrechos, equipamentos ou veículos de qualquer natureza utilizados em infração ambiental.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Nelson Barbudo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2227371
Não GW,Positivo,2227394,PL,5727,2019,Proíbe os estabelecimentos comerciais de disponibilizarem sacolas plásticas descartáveis para o transporte de produtos pelo consumidor.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,João Daniel,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2227394
Não GW,Positivo,2227443,PL,5734,2019,Determina remessa de dados e informações aos órgãos responsáveis sobre ocorrências de maus-tratos aos animais.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2227443
Não GW,Positivo,2227445,PL,5735,2019,Determina que as empresas concessionárias de rodovias e estradas devem resgatar e prestar assistência veterinária de urgência aos animais atropelados nas vias por elas administradas,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2227445
,,2227595,PLP,241,2019,"Delega competência para que os órgãos estaduais de ambiente também sejam responsáveis pelo controle e fiscalização das atividades de lavra, exploração e produção de petróleo e gás.",0,140,camara,Meio Ambiente e Desenvolvimento Sustentável,Clarissa Garotinho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2227595
Não GW,Positivo,2227729,PL,5765,2019,Institui o Programa de Transparência nos Registros de Pesticidas.,0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Afonso Motta,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2227729
GW,Negativo,2227753,PL,5786,2019,"Altera a Lei nº 9.605, de 1998, que ""dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, e dá outras providências""",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,José Medeiros,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2227753
Não GW,Negativo,2228130,PL,5822,2019,"Acrescenta redação à Lei no 9.985, de 18 de julho de 2000, para viabilizar o licenciamento ambiental de lavras garimpeiras de pequeno porte em Unidades de Conservação de Uso Sustentável do tipo Floresta Nacional.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Delegado Éder Mauro,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2228130
Não GW,Neutro,2228133,PL,5824,2019,"Altera o Decreto-lei nº 167, de 14 de fevereiro de 1967, para dispensar a assinatura de próprio punho no crédito rural e adota outras providências.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Carlos Henrique Gaguim,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2228133
Não GW,Neutro,2228136,PL,5826,2019,"Altera a Lei nº 11.326, de 24 de julho de 2006, que estabelece as diretrizes para a formulação da Política Nacional da Agricultura Familiar e Empreendimentos Familiares Rurais.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Carlos Henrique Gaguim,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2228136
Não GW,Positivo,2228312,PL,5856,2019,"Altera o art. 14 da Lei nº 11.947, de 16 de junho de 2009, que trata da aquisição direta da agricultura familiar de gêneros alimentícios, no âmbito do Programa Nacional de Alimentação Escolar.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Helio Lopes,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2228312
Não GW,Positivo,2228402,PL,5850,2019,"Altera a Lei nº 7.802, de 11 de julho de 1989, para dispor sobre analise de resíduo de agrotóxico em alimentos.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Felipe Carreras,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2228402
GW,Positivo,2228776,PDL,684,2019,"Susta os efeitos da aplicação do DECRETO Nº 10.084, DE 5 DE NOVEMBRO DE 2019, que ""Revoga o Decreto nº 6.961, de 17 de setembro de 2009, que aprova o zoneamento agroecológico da cana-de-açúcar e determina ao Conselho Monetário Nacional o estabelecimento de normas para as operações de financiamento ao setor sucroalcooleiro, nos termos do zoneamento"".",0,557,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Célio Moura; Nilto Tatto; Paulo Teixeira; Professor Israel Batista; Rogério Correia; Túlio Gadêlha,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2228776
,,2228840,PDL,686,2019,"Susta os efeitos Decreto nº 10.084 de 05 de novembro de 2019, que revogou o Decreto nº 6.961, de 17 de setembro de 2009, que aprova o zoneamento agroecológico da cana-de-açúcar e determina ao Conselho Monetário Nacional o estabelecimento de normas para as operações de financiamento ao setor sucroalcooleiro, nos termos do zoneamento.",0,557,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Nilto Tatto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2228840
Não GW,Positivo,2229046,PL,5920,2019,"Dispõe sobre a alteração da Lei nº 9.605, de 12 de fevereiro de 1998 (Lei de Crimes Ambientais), para tipificar o crime de vazamento ou derramamento de petróleo e seus derivados ou de biocombustíveis no mar, rios, lagos ou demais águas públicas.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Eduardo Bolsonaro,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2229046
Não GW,Positivo,2229098,PL,5924,2019,"Altera a redação da Lei nº 10.779, de 25 de novembro de 2003, que ""dispõe sobre a concessão do benefício de seguro desemprego, durante o período de defeso, ao pescador profissional que exerce a atividade pesqueira de forma artesanal"", para permitir a continuidade do recebimento do bolsa família mediante compensação com o seguro-desemprego no período do defeso.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Raimundo Costa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2229098
Não GW,Neutro,2229100,PL,5925,2019,"Desonera rações e suplementos para alimentação bovina do pagamento da Contribuição para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público - PIS/PASEP e da Contribuição para o financiamento da Seguridade Social - COFINS, nos termos em que especifica.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Isnaldo Bulhões Jr.,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2229100
,,2229137,PDL,691,2019,"Susta os efeitos da aplicação do Decreto nº 10.084, de 5 de novembro de 2019 que revoga o Decreto nº 6.961, de 17 de setembro de 2009, que aprova o zoneamento agroecológico da cana-de-açúcar e determina ao Conselho Monetário Nacional o estabelecimento de normas para as operações de financiamento ao setor sucroalcooleiro, nos termos do zoneamento.",0,557,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Edmilson Rodrigues,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2229137
Não GW,Positivo,2229289,PL,5942,2019,"Dispõe sobre a concessão de incentivos fiscais a indústrias dedicadas à reutilização, ao tratamento e à reciclagem de resíduos sólidos estabelecidas na região Nordeste do país.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Pedro Augusto Bezerra,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2229289
Não GW,Positivo,2229410,PL,5966,2019,"Altera a Lei n. 12.334, de 20 de setembro de 2010, que ""estabelece a Política Nacional de Segurança de Barragens destinadas à acumulação de resíduos industriais, cria o Sistema Nacional de Informações sobre Segurança de Barragens e altera a redação do art. 35 da Lei n. 9.433, de 8 de janeiro de 1997, e do art. 4º da Lei n. 9.984, de 17 de julho de 2000"", para dispor do acesso à informação sobre a segurança das barragens e outras construções de risco, e dá outras providências.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Tadeu Alencar,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2229410
Não GW,Positivo,2229414,PL,5967,2019,Estabelece norma para a exploração econômica da Araucaria Angustifolia,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Aroldo Martins,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2229414
Não GW,Positivo,2229475,PDL,695,2019,"Susta o Decreto nº 10.084, de 5 de novembro de 2019, que revogou o Decreto nº 6.961, de 17 de setembro 2009, que aprova o zoneamento agroecológico da cana-de-açúcar e determina ao Conselho Monetário Nacional o estabelecimento de normas para as operações de financiamento ao setor sucroalcooleiro, nos termos do zoneamento.",0,557,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Célio Studart; Professor Israel Batista,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2229475
GW,Positivo,2229546,PL,553,2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998 (Lei de Crimes Ambientais), para prever critérios objetivos para a aplicação da pena à pessoa jurídica condenada por crime ambiental.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Senado Federal - Styvenson Valentim,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2229546
Não GW,Neutro,2229548,PL,5999,2019,"Altera a Lei nº 5.851, de 7 de dezembro de 1972, para prever que constituirão recursos da Empresa Brasileira de Pesquisa Agropecuária (Embrapa) os oriundos dos contratos de transferência de tecnologias e dos licenciamentos para exploração comercial de tecnologias, de produtos, inclusive cultivares protegidos, de serviços e de direitos de uso da marca e para dispor sobre a aplicação desses recursos.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Senado Federal - Alvaro Dias,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2229548
Não GW,Positivo,2229550,PL,6000,2019,"Altera a Lei nº 8.666, de 21 de junho de 1993 (Lei de Licitações e Contratos), e a Lei nº 11.977, de 7 de julho de 2009 (Lei do Programa Minha Casa Minha Vida), para estabelecer a utilização de sistemas operacionais, padrões construtivos e aportes tecnológicos que objetivem a redução de impactos ambientais, a economia de recursos naturais e a conservação e o uso racional de energia como diretriz a ser observada nos imóveis usados pela Administração Pública direta e indireta e nos imóveis do Programa Minha Casa, Minha Vida.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Senado Federal - Telmário Mota,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2229550
Não GW,Positivo,2229710,PL,6007,2019,"Altera a Lei nº 7.797, de 10 de julho de 1989, que cria o Fundo Nacional de Meio Ambiente e dá outras providências, para acrescentar a prevenção, o combate e a remediação de desastres naturais ou de origem antrópica cuja autoria não puder ser identificada entre as ações prioritárias para aplicação dos recursos financeiros do Fundo Nacional de Meio Ambiente.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Senado Federal - Lasier Martins,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2229710
GW,Positivo,2229725,PL,6017,2019,"Altera a Lei nº 12.651, de 25 de maio de 2012 (Código Florestal), para dispor sobre o registro da Cota de Reserva Ambiental (CRA).",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Senado Federal - Wellington Fagundes,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2229725
Não GW,Positivo,2229752,PL,6023,2019,"Altera a Lei nº 11.947, de 16 de junho de 2009, para estender a preferência na aquisição de produtos para a alimentação escolar aos produtores rurais e suas cooperativas que operem em regime de economia solidária.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Senado Federal - Otto Alencar,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2229752
GW,Negativo,2229754,PL,6024,2019,"Altera os limites da Reserva Extrativista Chico Mendes, localizada nos municípios de Assis Brasil, Brasiléia, Capixaba, Epitaciolândia, Rio Branco e Sena Madureira, no Estado do Acre e modifica a categoria do Parque Nacional da Serra do Divisor.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Mara Rocha,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2229754
Não GW,Positivo,2229763,PL,6028,2019,"Estabelece a obrigatoriedade do uso de cães farejadores pelo Ministério da Agricultura, Pecuária e Abastecimento no combate ao ingresso de produtos de interesse agropecuário de uso proibido, restrito, controlado ou que ofereça risco agropecuário, e dá outras providências.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Neri Geller,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2229763
Não GW,Positivo,2230022,PL,1396,2019,"Altera a Lei nº 6.938, de 31 de agosto de 1981, para dispor sobre o ressarcimento das despesas suportadas pelo Poder Público em razão de dano ambiental e humanitário.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Senado Federal - Carlos Viana,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2230022
