id,data_apresentacao,nome,ementa,tema,autor,uri_tramitacao
141650,2020-04-20,PL 2037/2020,Dispõe sobre a concessão do benefício de pensão por morte previdenciário aos dependentes de segurados do Regime Geral de Previdência Social ou de servidor Público Federal em razão de óbito pelo novo Corona Virus (COVID-19).,Previdência social,Paulo Paim PT / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/141650
141651,2020-04-20,PL 2038/2020,"Dispõe sobre a concessão de pensão especial, de caráter indenizatório, mensal, vitalícia e intransferível, aos dependentes dos profissionais da segurança pública e da saúde que, no exercício de sua atividade, vieram a falecer em consequência da pandemia causada pelo novo coronavírus ou covid-19.",Previdência social,Marcos do Val PODEMOS / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/141651
141656,2020-04-22,PL 2062/2020,Dispõe sobre o descarte e a disposição final de lâmpadas fluorescentes.,Meio ambiente,Jorge Kajuru CIDADANIA / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/141656
141657,2020-04-22,PL 2063/2020,"Altera a Lei nº 12.527, de 18 de novembro de 2011 – Lei de Acesso à Informação –, para permitir o controle social sobre o registro das despesas com diárias e passagens concedidas a agentes públicos.",Administração pública: órgãos públicos,Jorge Kajuru CIDADANIA / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/141657
141658,2020-04-22,PLP 106/2020,"Altera a Lei Complementar nº 35, de 14 de março de 1979, para instituir limite ao valor do auxílio-alimentação devido aos magistrados.",Servidores públicos,Jorge Kajuru CIDADANIA / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/141658
141659,2020-04-22,PL 2064/2020,"Altera o Código de Processo Penal, para estabelecer que o tempo de prisão cautelar a que submetido o condenado deve constar da sentença, e a Lei nº 7.210, de 11 de julho de 1984, para prescrever que a comprovação do implemento do requisito temporal para progressão de regime pode ser feita por todas as formas em direito admitidas.",Direito penal e processual penal,Jorge Kajuru CIDADANIA / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/141659
141660,2020-04-22,PL 2065/2020,Cria Programa de Apoio Emergencial às Pesquisas sobre Doenças Virais e ao Combate ao Coronavírus - Covid-19.,"Ciência, tecnologia e informática",Jaques Wagner PT / BA e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/141660
141661,2020-04-22,PL 2069/2020,"Altera a Lei nº 9.656, de 3 de junho de 1998, a Lei nº 5.991, de 17 de dezembro de 1973, e a Lei nº 12.842, de 10 de julho de 2013, para determinar a cobertura obrigatória de teleconsultas pelos planos privados de assistência à saúde, e para autorizar a emissão de atestados médicos e de prescrições de medicamentos por meio eletrônico.",Saúde,Rose de Freitas PODEMOS / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/141661
141663,2020-04-22,PL 2075/2020,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, para possibilitar a cobertura, sem o cumprimento dos prazos de carência, da internação hospitalar de pacientes com a covid-19, mediante compensação dos custos das operadoras pela respectiva redução dos valores de ressarcimento por elas devidos ao Sistema Único de Saúde (SUS).",Saúde,Rose de Freitas PODEMOS / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/141663
141665,2020-04-22,PL 2081/2020,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para estabelecer incentivos às costureiras de máscaras artesanais para proteção da população contra o coronavírus.",Trabalho e emprego,Randolfe Rodrigues REDE / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/141665
141669,2020-04-22,PL 2083/2020,"Altera a Lei nº 13.979, de 26 de fevereiro de 1998, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, para criar programa de atenção aos problemas de saúde mental ocorridos em virtude do período de distanciamento social.",Saúde,Acir Gurgacz PDT / RO,https://www25.senado.leg.br/web/atividade/materias/-/materia/141669
141670,2020-04-22,PL 2101/2020,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, para dispor sobre o reajuste das contraprestações pecuniárias de planos privados de assistência à saúde coletivos.","Indústria, comércio e serviço",Zenaide Maia PROS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/141670
141673,2020-04-23,PL 2111/2020,"Altera a Lei nº 8.080, de 19 de setembro de 1990, e a Lei nº 13.979, de 6 de fevereiro de 2020, para obrigar o Sistema Único de Saúde a manter sistema com informações sobre insumos, equipamentos, serviços e profissionais das unidades de saúde.",Fiscalização e controle,Confúcio Moura MDB / RO,https://www25.senado.leg.br/web/atividade/materias/-/materia/141673
141674,2020-04-23,PL 1282/2020 (Substitutivo-CD),"Institui o Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte (Pronampe), para o desenvolvimento e o fortalecimento dos pequenos negócios; e altera as Leis nºs 13.636, de 20 de março de 2018, 10.735, de 11 de setembro de 2003, e 9.790, de 23 de março de 1999.","Indústria, comércio e serviço",Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/141674
141675,2020-04-23,PL 2112/2020,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus, para proibir o reajuste das mensalidades dos planos de saúde enquanto perdurar a emergência de saúde pública de importância internacional relacionada ao novo coronavírus.",Saúde,Mara Gabrilli PSDB / SP,https://www25.senado.leg.br/web/atividade/materias/-/materia/141675
141676,2020-04-23,PL 2113/2020,"Altera a Lei no 13.979, de 6 de fevereiro de 2020, para determinar que o seguro de assistência médica ou hospitalar, bem como o seguro de vida ou de invalidez permanente, não poderá conter restrição de cobertura a qualquer doença ou lesão decorrente da emergência de saúde pública de que trata a Lei.",Direito civil e processual civil,Mara Gabrilli PSDB / SP,https://www25.senado.leg.br/web/atividade/materias/-/materia/141676
141677,2020-04-23,PL 2133/2020,"Altera a Lei 13.982, de 2 de abril de 2020, para dispor sobre a prorrogação do auxílio emergencial de que trata a referida Lei.",Assistência social,Jaques Wagner PT / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/141677
141682,2020-04-23,PL 2139/2020,"Dispõe sobre o Regime Jurídico Emergencial e Transitório das relações jurídicas contratuais da Administração Pública, no período da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19).",Licitação e contratos,Antonio Anastasia PSD / MG,https://www25.senado.leg.br/web/atividade/materias/-/materia/141682
141685,2020-04-23,PL 2140/2020,Altera o Código Penal para criminalizar a apologia à tortura e à instauração de regime ditatorial no país.,Direito penal e processual penal,Rogério Carvalho PT / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/141685
141686,2020-04-23,PL 2141/2020,Altera a Lei dos Crimes de Responsabilidade para criminalizar a apologia à tortura e à instauração de regime ditatorial no país.,Servidores públicos,Rogério Carvalho PT / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/141686
141691,2020-04-23,PL 2148/2020,"Altera a Lei nº 10.753, de 30 de outubro de 2003, que institui a Política Nacional do Livro, para estabelecer medidas a vigorar em período de calamidade pública.",Arte e cultura,Jean Paul Prates PT / RN e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/141691
141695,2020-04-24,PL 2158/2020,Extingue o Fundo Especial de Financiamento de Campanha (FEFC) e autoriza o Poder Executivo a direcionar os recursos para ele previstos em 2020 para ações de combate à pandemia provocada pelo Coronavírus SARS CoV-2 (Covid 19).,Direito eleitoral e partidos políticos,Jayme Campos DEM / MT,https://www25.senado.leg.br/web/atividade/materias/-/materia/141695
141702,2020-04-27,PL 2178/2020,"Altera a Lei nº 13.146, de 6 de julho de 2015, para dispor sobre o transporte do acompanhante durante a pandemia da COVID-19.",Direitos humanos e minorias,Mara Gabrilli PSDB / SP,https://www25.senado.leg.br/web/atividade/materias/-/materia/141702
141710,2020-04-27,PL 2183/2020,"Altera a Lei nº 9.250, de 26 de dezembro de 1995, para prever prazo para análise de declarações passíveis de restituição de valores e retidas em malha fiscal ou semelhante.",Tributação,Irajá PSD / TO,https://www25.senado.leg.br/web/atividade/materias/-/materia/141710
141713,2020-04-27,PL 2188/2020,"Altera a Lei nº 12.715, de 17 de setembro de 2012, para instituir condições excepcionais para captação de recursos no âmbito do Programa Nacional de Apoio à Atenção da Saúde da Pessoa com Deficiência (PRONAS/PCD), durante o ano-calendário de 2020, em decorrência da pandemia de Covid-19 ocasionada pelo novo coronavírus (SARS-CoV-2)",Tributação,Romário PODEMOS / RJ,https://www25.senado.leg.br/web/atividade/materias/-/materia/141713
141714,2020-04-27,PL 2189/2020,"Altera a Lei no 8.078, de 11 de setembro de 1990 – Código de Defesa do Consumidor –, para tipificar como crime o aumento abusivo do preço de produtos ou serviços em situações de epidemia, desastres de grandes proporções e calamidade pública.",Direito penal e processual penal,Styvenson Valentim PODEMOS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/141714
141715,2020-04-27,PL 2192/2020,"Institui adicional de tributação sobre o preço de comercialização final de bens de consumo supérfluos ou de luxo, altera a Lei n.º 9.249, de 26 de dezembro de 1995, e revoga o art. 9º e respectivos parágrafos da Lei nº 9.249, de 26 de dezembro de 1995, e o art. 1º e seu § 1º da Lei nº 11.312, de 27 de junho de 2006, e dá outras providências.",Tributação,Paulo Paim PT / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/141715
141716,2020-04-27,PL 2194/2020,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus, para estabelecer medidas que aumentam a transparência das informações relativas à covid-19.",Saúde,Alessandro Vieira CIDADANIA / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/141716
141717,2020-04-27,PL 2195/2020,Autoriza o Poder Executivo Federal a adquirir o controle da EMBRAER S/A.,Política econômica e sistema financeiro,Jaques Wagner PT / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/141717
141720,2020-04-27,PL 2207/2020,"Altera a Lei nº 1.079, de 10 de abril de 1950, e o Decreto-Lei nº 201, de 27 de fevereiro de 1967, para incluir no rol de crimes de responsabilidade a não publicação das operações de crédito e das despesas executadas durante a vigência de estado de calamidade pública.",Servidores públicos,Rose de Freitas PODEMOS / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/141720
141722,2020-04-27,PLP 113/2020,"Regulamenta o disposto no art. 192 da Constituição Federal, para suspender o pagamento de dívidas e estabelecer percentual máximo de juros durante períodos de calamidade pública, atendidos aos requisitos que especifica.",Política econômica e sistema financeiro,Rose de Freitas PODEMOS / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/141722
141723,2020-04-27,PL 2179/2020,"Dispõe sobre a obrigação dos órgãos e instituições de saúde de promover o registro e cadastramento de dados relativos a marcadores etnico-raciais, idade, gênero, condição de deficiência e localização dos pacientes por eles atendidos em decorrência de infecção pelo vírus SARS-CoV-2 (Covid19), e dá outras providências.",Saúde,Paulo Paim PT / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/141723
141731,2020-04-28,PL 2260/2020,"Altera a Lei nº 8.213, de 24 de julho de 1991– que dispõe sobre os Planos de Benefícios da Previdência Social e dá outras providências, para incluir novos parágrafos no art. 60, disciplinando o chamado “limbo previdenciário”.",Previdência social,Fabiano Contarato REDE / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/141731
141732,2020-04-28,PDL 175/2020,"Susta a Instrução Normativa nº 28, de 25 de março de 2020, da Secretaria de Gestão e Desempenho de Pessoal da Secretaria Especial de Desburocratização, Gestão e Governo Digital do Ministério da Economia, que estabelece orientações aos órgãos e entidades do Sistema de Pessoal Civil da Administração Pública Federal - SIPEC, quanto à autorização para o serviço extraordinário, à concessão do auxílio-transporte, do adicional noturno e dos adicionais ocupacionais aos servidores e empregados públicos que executam suas atividades remotamente ou que estejam afastados de suas atividades presenciais, nos termos da Instrução Normativa nº 19, de 12 de março de 2020, e dá outras providências.",Nao especificado,Jean Paul Prates PT / RN e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/141732
141733,2020-04-28,PL 2261/2020,"Dispõe sobre a limitação dos juros incidentes sobre a modalidade de crédito intitulada “cheque especial” ofertada a pessoas físicas cuja renda seja inferior a dois salários mínimos, em virtude da ocorrência de calamidade pública reconhecida pelo Congresso Nacional.",Política econômica e sistema financeiro,Jorge Kajuru CIDADANIA / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/141733
141736,2020-04-29,PL 2288/2020,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, para tornar obrigatória a elaboração de planos emergenciais de proteção dos segmentos mais vulneráveis da população e proibir a adoção de regras que permitam preterir, em relação aos outros pacientes, as pessoas desses segmentos vulneráveis.",Direitos humanos e minorias,Mara Gabrilli PSDB / SP,https://www25.senado.leg.br/web/atividade/materias/-/materia/141736
141737,2020-04-29,PL 2289/2020,Isenta de tributos federais as doações de produtos importados do exterior destinadas às organizações da sociedade civil enquanto perdurar a Emergência em Saúde Pública de Importância Nacional (ESPIN) em decorrência da infecção humana pelo novo coronavírus (SARS-CoV-2).,Tributação,Mara Gabrilli PSDB / SP,https://www25.senado.leg.br/web/atividade/materias/-/materia/141737
141739,2020-04-29,PL 2293/2020,Dispõe sobre a caracterização da Covid-19 como doença ocupacional e sobre o regime especial de aposentadoria em decorrência de danos permanentes causados pela Covid-19,Trabalho e emprego,Fabiano Contarato REDE / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/141739
141744,2020-04-29,PEC 14/2020,Altera o art. 155 da Constituição Federal para vedar a instituição do ITCD sobre as transmissões e doações às organizações da sociedade civil e aos institutos de pesquisa sem fins lucrativos.,Tributação,Mara Gabrilli PSDB / SP e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/141744
141747,2020-04-29,PL 2303/2020,"Insere disposição transitória na Lei nº 9.492, de 10 de setembro de 1997, para suspender o exame dos protestos de títulos e outros documentos de dívidas em face das pessoas jurídicas de direito privado no período em que especifica.",Direito civil e processual civil,Omar Aziz PSD / AM,https://www25.senado.leg.br/web/atividade/materias/-/materia/141747
141748,2020-04-29,PL 2304/2020,"Institui pensão especial destinada a dependentes de profissionais de serviços de saúde que falecerem em decorrência de COVID-19, adquirida no exercício da profissão.",Previdência social,Luiz do Carmo MDB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/141748
141749,2020-04-29,PL 2305/2020,"Altera a Lei nº 12.965, de 23 de abril de 2014, que estabelece princípios, garantias, direitos e deveres para uso da Internet no Brasil; a Lei nº 9.472, de 16 de julho de 1997, que dispõe sobre a organização dos serviços de telecomunicações, a criação e funcionamento de um órgão regulador e outros aspectos institucionais, nos termos da Emenda Constitucional nº 8, de 1995; e a Lei nº 9.998, de 17 de agosto de 2000, que institui o Fundo de Universalização dos Serviços de Telecomunicações, para dispor sobre a gratuidade do acesso à internet pelos beneficiários do Programa Bolsa Família.",Comunicações,Luiz do Carmo MDB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/141749
141750,2020-04-29,PL 2307/2020,"Suspende a lavratura e o registro de protesto extrajudicial de títulos e outros documentos de dívida, de que trata a Lei nº 9.492, de 10 de setembro de 1997, devidos por micro e pequenas empresas, enquanto perdurar o estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020.",Direito civil e processual civil,Dário Berger MDB / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/141750
141751,2020-04-29,PDL 179/2020,"Susta os efeitos da Portaria n° 62 do Comando Logístico do Exército Brasileiro, pela qual se determinou a revogação das Portarias n° 46, 60 e 61, do mesmo Comando, que dispõem, respectivamente, sobre os procedimentos administrativos relativos ao acompanhamento e ao rastreamento de produtos controlados pelo Exército e o Sistema Nacional de Rastreamento de Produtos Controlados pelo Exército, sobre os dispositivos de segurança, identificação e marcação das armas de fogo fabricadas no país, exportadas ou importadas e sobre a marcação de embalagens e cartuchos de munição.",Nao especificado,Alessandro Vieira CIDADANIA / SE e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/141751
141752,2020-04-29,PL 2308/2020,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para dispor sobre uso compulsório de leitos privados disponíveis, de qualquer espécie, pelos entes federativos para a internação de pacientes acometidos de Síndrome Aguda Respiratória Grave ou com suspeita ou diagnóstico de COVID-19, e dá outras providências.",Saúde,Rogério Carvalho PT / SE e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/141752
141754,2020-04-30,PDL 183/2020,"Susta a Instrução Normativa nº 9, de 16 de abril de 2020, que disciplina o requerimento, análise e emissão da Declaração de Reconhecimento de Limites em relação a imóveis privados.",Nao especificado,Paulo Rocha PT / PA e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/141754
141756,2020-04-30,PL 2324/2020,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para dispor sobre uso compulsório de leitos privados disponíveis, de qualquer espécie, pelos entes federativos para a internação de pacientes acometidos de Síndrome Aguda Respiratória Grave ou com suspeita ou diagnóstico de COVID-19, e dá outras providências.",Saúde,Rogério Carvalho PT / SE e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/141756
141757,2020-04-30,PL 2326/2020,"Dispõe, em caráter transitório e emergencial, sobre a prática de atos remotos perante os serviços notariais e de registro no período da pandemia do coronavírus (Covid-19).",Direito civil e processual civil,Confúcio Moura MDB / RO,https://www25.senado.leg.br/web/atividade/materias/-/materia/141757
141758,2020-04-30,PDL 185/2020,"Susta parcialmente os efeitos da Recomendação n° 62 do Conselho Nacional de Justiça (CNJ), de 17 de março de 2020, com relação aos arts. 2°, 3°, 4° e 5°, que enunciam recomendações ao Poder Judiciário acerca de medidas preventivas à expansão do Covid-19 no âmbito dos sistemas de justiça penal e socioeducativo.",Nao especificado,Alessandro Vieira CIDADANIA / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/141758
141759,2020-04-30,PL 2328/2020,"Dispõe sobre a proibição de queimadas na Amazônia Legal enquanto perdurar o estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 2020, devido à pandemia de Covid-19.",Meio ambiente,Randolfe Rodrigues REDE / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/141759
141760,2020-04-30,PL 2329/2020,"Acrescenta art. 78-A à Lei nº 8.213, de 24 de julho de 1991, para dispor sobre a pensão por morte devida aos dependentes de profissionais da saúde, auxiliares e trabalhadores complementares, que tenham perdido a vida em razão da pandemia e da calamidade pública decorrente do coronavírus (covid-19) e dá outras providências.",Previdência social,Telmário Mota PROS / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/141760
141763,2020-04-30,PL 2330/2020,"Estende e amplia o benefício em decorrência da Emergência em Saúde Pública Decorrente do coronavírus, de que trata a Lei nº 13.982, de 2 de abril de 2020.",Assistência social,Rogério Carvalho PT / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/141763
141764,2020-04-30,PDL 187/2020,"Susta a Instrução Normativa nº 9, de 16 de abril de 2020, do Ministério da Justiça/Fundação Nacional do Índio, que “Disciplina o requerimento, análise e emissão da Declaração de Reconhecimento de Limites em relação a imóveis privados.”",Nao especificado,Randolfe Rodrigues REDE / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/141764
141796,2020-05-04,PRS 17/2020,"Dispõe sobre medidas de economia administrativa e financeira no Senado Federal, altera o Regulamento Administrativo do Senado Federal e o Regimento Interno do Senado Federal, e dá outras providências.",Nao especificado,Lasier Martins PODEMOS / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/141796
141797,2020-05-04,PL 2354/2020,Dispõe sobre os requisitos de fabricação e comercialização de ventiladores pulmonares durante o período em que perdurar a situação de emergência de saúde pública de importância internacional decorrente do novo coronavírus.,"Indústria, comércio e serviço",Dário Berger MDB / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/141797
141798,2020-05-04,PL 2355/2020,Cria programa de recuperação da capacidade de crédito para pessoas que tenham restrições cadastrais em sistemas de proteção ao crédito.,Política econômica e sistema financeiro,Dário Berger MDB / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/141798
141800,2020-05-04,PL 2356/2020,"Altera a Lei nº 9.096, de 19 de setembro de 1995, para vedar a dispêndio de recursos do fundo partidário com a contratação de pessoas que se enquadram na situação de inelegibilidade a que se refere a Lei de Ficha Limpa, nos termos da Lei Complementar nº 64, de 18 de maio de 1990.",Direito eleitoral e partidos políticos,Marcos do Val PODEMOS / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/141800
141806,2020-05-04,PL 2370/2020,"Dispõe, em caráter transitório e emergencial, sobre o quorum exigido para o aumento da contribuição em condomínios edilícios e de lotes no período da pandemia do coronavírus (Covid-19).",Direito civil e processual civil,Rose de Freitas PODEMOS / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/141806
141807,2020-05-04,PL 2373/2020,"Dispõe sobre o Regime Jurídico Emergencial e Transitório da Lei nº 11.101, de 9 de fevereiro de 2005, no período da pandemia do Coronavírus (Covid-19), bem como disciplina regras de incentivo às microempresas e às empresas de pequeno porte.",Direito civil e processual civil,Rodrigo Cunha PSDB / AL,https://www25.senado.leg.br/web/atividade/materias/-/materia/141807
141808,2020-05-04,PL 2374/2020,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa, para prever a compensação em dobro de déficit de Reserva Legal.",Meio ambiente,Irajá PSD / TO,https://www25.senado.leg.br/web/atividade/materias/-/materia/141808
141811,2020-05-04,PL 2376/2020,"Dispõe sobre a obrigatoriedade do uso de máscaras de proteção facial, da obrigatoriedade da realização de testes periódicos para detecção de anticorpos IgM/IgG contra SARS-CoV-2 (Covid-19) e do fornecimento de equipamentos de proteção individual aos trabalhadores, durante o período de vigência da calamidade pública de que trata o Decreto Legislativo nº 6, de 2020, e dá outras providências.",Saúde,Paulo Paim PT / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/141811
141813,2020-05-05,PL 2388/2020,"Altera as Leis nºs 13.979, de 6 de fevereiro de 2020, e 9.998, de 17 de agosto de 2000, para permitir a aplicação de recursos do Fundo de Universalização dos Serviços de Telecomunicações na transferência de renda às famílias cadastradas no Cadastro Único para Programas Sociais do Governo Federal (CadÚnico) durante a emergência de saúde pública de importância internacional decorrente do coronavírus (Covid-19).",Assistência social,Daniella Ribeiro PP / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/141813
141814,2020-05-05,PL 1304/2020,"Altera a Lei nº 10.304, de 5 de novembro de 2001, que transfere ao domínio dos Estados de Roraima e do Amapá terras pertencentes à União, e a Lei nº 6.634, de 2 de maio de 1979, que dispõe sobre a Faixa de Fronteira.",Desenvolvimento regional,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/141814
141815,2020-05-05,PL 1409/2020,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para determinar a adoção de medidas imediatas que preservem a saúde e a vida de todos os profissionais considerados essenciais ao controle de doenças e à manutenção da ordem pública, durante a emergência de saúde pública decorrente do coronavírus responsável pelo surto de 2019.",Saúde,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/141815
141816,2020-05-05,PL 1079/2020,"Altera a Lei nº 10.260, de 12 de julho de 2001, para suspender temporariamente as obrigações financeiras dos estudantes beneficiários do Fundo de Financiamento Estudantil (Fies) por 60 (sessenta) dias, contados da data de publicação desta Lei, prorrogáveis por igual prazo pelo Poder Executivo.",Educação,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/141816
141817,2020-05-05,PL 1389/2020,"Dispõe sobre a transposição e a transferência de saldos financeiros entre os blocos de financiamento constantes dos fundos de assistência social dos Estados, do Distrito Federal e dos Municípios, provenientes de repasses federais, apurados até dezembro de 2019, durante a vigência do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020; e dá outras providências.",Assistência social,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/141817
141818,2020-05-05,PL 1106/2020,"Altera dispositivo da Lei nº 12.212, de 20 de janeiro de 2010, para simplificar a inscrição dos beneficiários da Tarifa Social de Energia Elétrica.",Minas e energia,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/141818
141819,2020-05-05,PL 675/2020,Suspende retroativamente e impede novas inscrições nos cadastros de empresas de análises e informações para decisões de crédito enquanto vigente a calamidade pública decorrente da pandemia da Covid-19.,Defesa do consumidor,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/141819
141820,2020-05-05,PL 848/2020,"Acrescenta dispositivo à Lei nº 13.979, de 6 de fevereiro de 2020, para garantir que o receituário médico ou odontológico de medicamentos sujeitos à prescrição e de uso contínuo tenha validade pelo menos enquanto perdurar as medidas de isolamento para contenção do surto da Covid-19, na forma que especifica.",Saúde,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/141820
141821,2020-05-05,PL 1161/2020,"Concede auxílio financeiro emergencial aos Estados, ao Distrito Federal e aos Municípios para reforço dos fundos de participação de que trata o art. 159 da Constituição Federal e suspende obrigações dos Estados, do Distrito Federal e dos Municípios, devido aos efeitos financeiros provocados pela emergência de saúde pública de importância internacional decorrente da Covid-19.",Planejamento e orçamento,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/141821
141822,2020-05-05,PL 985/2020,Institui o Regime Tributário Emergencial (RTE-Covid-19).,Tributação,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/141822
141823,2020-05-06,PL 864/2020,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para estabelecer o prazo de 72 (setenta e duas) horas para que a Agência Nacional de Vigilância Sanitária (Anvisa) autorize a importação e distribuição de quaisquer materiais, medicamentos, equipamentos e insumos da área de saúde registrados por autoridade sanitária estrangeira e autorizados à distribuição comercial em seus respectivos países; e dá outras providências.",Saúde,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/141823
141824,2020-05-05,PL 2409/2020,"Dispõe sobre obrigações regidas pela Lei nº 11.101, de 9 de fevereiro de 2005, que regula a recuperação judicial, a extrajudicial e a falência do empresário e da sociedade empresária, no período da pandemia do Coronavírus (Covid-19).",Direito civil e processual civil,Confúcio Moura MDB / RO,https://www25.senado.leg.br/web/atividade/materias/-/materia/141824
141825,2020-05-05,PL 2410/2020,"Altera a Lei nº 9.279, de 14 de maio de 1996, que “regula direitos e obrigações relativos a` propriedade industrial”, para conferir celeridade ao exame de pedidos de patente relacionados a produtos, processos, equipamentos e materiais essenciais para o combate a epidemias.","Indústria, comércio e serviço",Telmário Mota PROS / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/141825
141826,2020-05-05,PLP 117/2020,"Dispõe sobre a cooperação federativa na área de saúde e assistência pública em situações de emergência de saúde pública de importância nacional ou internacional, nos termos do inciso II e do parágrafo único do art. 23 da Constituição Federal.",Organização político-administrativa do Estado,Antonio Anastasia PSD / MG,https://www25.senado.leg.br/web/atividade/materias/-/materia/141826
141828,2020-05-05,PL 2412/2020,"Altera o art. 1º da Lei nº 10.420, de 10 de abril de 2002, que cria o Fundo Garantia-Safra e institui o Benefício Garantia-Safra, destinado a agricultores familiares vitimados pelo fenômeno da estiagem, nas regiões que especifica, para autorizar o pagamento do benefício, em caráter excepcional, em razão de situação de emergência ou calamidade pública estabelecido por decreto de calamidade pública federal.","Agricultura, pecuária e abastecimento",Luis Carlos Heinze PP / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/141828
