sigla_tipo,numero,ano,ementa,id,casa,tema,autor,link
PDL,480,2020,"Susta, nos termos do inciso V do art. 49 da Constituição Federal, os efeitos do Decreto nº 10.540, de 2020.",145433,senado,Nao especificado,Fabiano Contarato REDE / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/145433
PDL,510,2020,"Susta os efeitos da Portaria n° 189, de 10 de novembro de 2020, que estabelece as diretrizes para a seleção das personalidades notáveis negras, nacionais ou estrangeiras, a serem divulgadas no sítio eletrônico da Fundação Cultural Palmares.",145668,senado,Nao especificado,Alessandro Vieira CIDADANIA / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/145668
PDL,511,2020,"Susta os efeitos da Portaria nº 189, de 10 de novembro de 2020, que “Estabelece as diretrizes para a seleção das personalidades notáveis negras, nacionais ou estrangeiras, a serem divulgadas no sítio eletrônico da Fundação Cultural Palmares”",145671,senado,Nao especificado,Humberto Costa PT / PE,https://www25.senado.leg.br/web/atividade/materias/-/materia/145671
PDL,522,2020,"Susta a Portaria Interministerial nº 3, de 25 de novembro de 2020, do Ministério da Educação e do Ministério da Economia, que altera parâmetros operacionais do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – Fundeb, para o exercício de 2020.",145716,senado,Nao especificado,Jaques Wagner PT / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/145716
PDL,525,2020,"Susta, nos termos do inciso V do art. 49 da Constituição Federal, os efeitos da Portaria Conjunta nº 1, de 2 de dezembro de 2020, do Ministério da Agricultura, Pecuária e Abastecimento.",145734,senado,Nao especificado,Fabiano Contarato REDE / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/145734
PDL,531,2020,"Susta a Resolução nº 126, de 8 de dezembro de 2020, do Comitê-Executivo de Gestão da Câmara de Comércio Exterior do Ministério da Economia, que altera o Anexo II da Resolução nº 125, de 15 de dezembro de 2016.",145779,senado,Nao especificado,Randolfe Rodrigues REDE / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/145779
PDL,545,2020,"Prorroga a vigência do Decreto Legislativo nº 6, de 2020, que reconhece, para os fins do art. 65 da Lei Complementar nº 101, de 4 de maio de 2000, a ocorrência do estado de calamidade pública, nos termos da solicitação do Presidente da República encaminhada por meio da Mensagem nº 93, de 18 de março de 2020.",145876,senado,Nao especificado,Alessandro Vieira CIDADANIA / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/145876
PDL,551,2020,"Susta o Comunicado nº 87, de 26 de novembro de 2020, da Agência Nacional de Saúde Suplementar, que “comunica a forma de recomposição dos efeitos da suspensão dos reajustes de planos de saúde por variação de custos (anual) e por mudança de faixa etária, no período de setembro a dezembro de 2020”.",145989,senado,Nao especificado,Randolfe Rodrigues REDE / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/145989
PDL,555,2020,"Susta a Portaria Fazenda/ME nº 25.089, de 15 de dezembro de 2020, da Secretaria Especial de Fazenda, que “Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério da Economia e da Reserva de Contingência, crédito suplementar no valor de R$ 9.033.878.270,00, para reforço de dotações constantes da Lei Orçamentária vigente”.",146021,senado,Nao especificado,Randolfe Rodrigues REDE / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/146021
PDL,558,2020,"Susta os efeitos do Decreto nº 10.578 de 15 de dezembro de 2020, que dispõe sobre a dissolução societária do Centro Nacional de Tecnologia Eletrônica Avançada S.A. e a publicização das atividades direcionadas à pesquisa científica, ao desenvolvimento tecnológico e à inovação no setor de microeletrônica.",146031,senado,Nao especificado,Jaques Wagner PT / BA e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/146031
